CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Date: Saturday, Mar 10 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 03:11:22 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station,"PB, New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,,,,,,,,
Parameter,"AT,Benzene,BP,CH4,CO,Eth-Benzene,NH3,NMHC,NO,NO2,NOx,O Xylene,Ozone,PM10,PM2.5,MP-Xylene,RH,SO2,SR,SPM,THC,VWS,WD,WS,Temp,Toluene",,,,,,,,,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T16:37:59Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"PB, New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,,,,,,,,,
 , ,,PB , , , , ,,,,,,,,,,,,,,,,,,,,,
From Date,To Date,Code,AT,Benzene,BP,CH4,CO,Eth-Benzene,Temp,Toluene,NH3,NMHC,NO,NO2,NOx,O Xylene,SR,SPM,THC,VWS,WD,WS,Ozone,PM10,PM2.5,MP-Xylene,RH,SO2
30-01-2015 00:00,31-01-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
31-01-2015 00:00,1/2/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
1/2/2015 0:00,2/2/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
2/2/2015 0:00,3/2/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
3/2/2015 0:00,4/2/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
4/2/2015 0:00,5/2/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
5/2/2015 0:00,6/2/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
6/2/2015 0:00,7/2/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
7/2/2015 0:00,8/2/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
8/2/2015 0:00,9/2/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
9/2/2015 0:00,10/2/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
10/2/2015 0:00,11/2/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
11/2/2015 0:00,12/2/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
12/2/2015 0:00,13-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
13-02-2015 00:00,14-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
14-02-2015 00:00,15-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
15-02-2015 00:00,16-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
16-02-2015 00:00,17-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
17-02-2015 00:00,18-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
18-02-2015 00:00,19-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
19-02-2015 00:00,20-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
20-02-2015 00:00,21-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
21-02-2015 00:00,22-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
22-02-2015 00:00,23-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
23-02-2015 00:00,24-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
24-02-2015 00:00,25-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
25-02-2015 00:00,26-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
26-02-2015 00:00,27-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
27-02-2015 00:00,28-02-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
28-02-2015 00:00,1/3/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
1/3/2015 0:00,2/3/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
2/3/2015 0:00,3/3/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
3/3/2015 0:00,4/3/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
4/3/2015 0:00,5/3/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
5/3/2015 0:00,6/3/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
6/3/2015 0:00,7/3/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
7/3/2015 0:00,8/3/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
8/3/2015 0:00,9/3/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
9/3/2015 0:00,10/3/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
10/3/2015 0:00,11/3/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
11/3/2015 0:00,12/3/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
12/3/2015 0:00,13-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
13-03-2015 00:00,14-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
14-03-2015 00:00,15-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
15-03-2015 00:00,16-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
16-03-2015 00:00,17-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
17-03-2015 00:00,18-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
18-03-2015 00:00,19-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
19-03-2015 00:00,20-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
20-03-2015 00:00,21-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
21-03-2015 00:00,22-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
22-03-2015 00:00,23-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
23-03-2015 00:00,24-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
24-03-2015 00:00,25-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
25-03-2015 00:00,26-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
26-03-2015 00:00,27-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
27-03-2015 00:00,28-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
28-03-2015 00:00,29-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
29-03-2015 00:00,30-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
30-03-2015 00:00,31-03-2015 00:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
31-03-2015 00:00,1/4/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
1/4/2015 0:00,2/4/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
2/4/2015 0:00,3/4/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
3/4/2015 0:00,4/4/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
4/4/2015 0:00,5/4/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
5/4/2015 0:00,6/4/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
6/4/2015 0:00,7/4/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
7/4/2015 0:00,8/4/2015 0:00,PB ,22.1,1.99,738.02,,7.36,,,10.56,,,14.13,25.14,109.19,,31.76,,,-0.1,76.55,1.44,21.5,155.27,16.81,,55.06,2.64
8/4/2015 0:00,9/4/2015 0:00,PB ,23.05,1.86,738.08,,27.98,,,6.88,,,10.87,56.8,80.52,,163.97,,,0.09,59.26,1.34,30.57,106.03,119.8,,50.23,12.7
9/4/2015 0:00,10/4/2015 0:00,PB ,27.29,6.05,738.01,,11.95,,,22.08,,,9.21,18,87.62,,79.9,,,-0.01,70.76,1.74,39.23,30.91,18.39,,36.85,2.09
10/4/2015 0:00,11/4/2015 0:00,PB ,25.95,4.58,738.09,,24.89,,,16.82,,,10.77,44.26,80.24,,118.83,,,0.03,87.89,1.3,38.62,80.23,98.88,,40.4,9.62
11/4/2015 0:00,12/4/2015 0:00,PB ,27.35,3.44,738.06,,26.65,,,16.69,,,10.14,55.32,90.03,,118.35,,,0.09,123.73,0.97,49,114.35,118.04,,33.99,22.7
12/4/2015 0:00,13-04-2015 00:00,PB ,20.93,1.87,740.18,,29.32,,,6.88,,,9.33,38.29,69.98,,53.44,,,0.7,78.61,1.52,25.27,72.93,55.4,,56.33,11.61
13-04-2015 00:00,14-04-2015 00:00,PB ,22.92,1.93,738.02,,22.3,,,7.74,,,10.19,46.74,84.22,,115.64,,,0.09,107.65,1.17,18.56,83.73,96.15,,51.66,15
14-04-2015 00:00,15-04-2015 00:00,PB ,21.98,1.62,738.04,,32.73,,,5.9,,,8.69,50,66.88,,129.39,,,-0.06,97.84,1.06,18.57,79.3,94.15,,65.38,16.5
15-04-2015 00:00,16-04-2015 00:00,PB ,25.05,2.43,738.03,,0,,,11.84,,,11.55,0,91.97,,15.98,,,0.08,111.55,1.09,0,0,122.09,,58.1,0
16-04-2015 00:00,17-04-2015 00:00,PB ,23.41,2.29,738.13,,26.76,,,9.55,,,10.03,40.49,67.23,,93.26,,,0.14,68.17,1.61,20.13,100.17,88.15,,61.98,20.64
17-04-2015 00:00,18-04-2015 00:00,PB ,25.81,3.86,738.02,,23.87,,,11.49,,,8.23,26.85,60.55,,115.95,,,0.02,77.48,1.35,30.7,54.08,46.85,,52.97,12.85
18-04-2015 00:00,19-04-2015 00:00,PB ,29.1,3.14,738.06,,26.73,,,10.05,,,10.87,43.8,83.92,,115.05,,,0.02,93.65,1.04,36.7,97.6,107.17,,38.3,16.7
19-04-2015 00:00,20-04-2015 00:00,PB ,31.4,2.05,738.1,,29.73,,,9.13,,,10.32,55.77,109.43,,112.22,,,-0.05,126.16,0.75,51.38,123.48,125.88,,34.16,41.66
20-04-2015 00:00,21-04-2015 00:00,PB ,31.88,1.35,738.05,,26.2,,,5.06,,,9.58,73.26,109.44,,112.36,,,-0.06,108.63,1.19,37.4,167.96,150.15,,34.32,43.57
21-04-2015 00:00,22-04-2015 00:00,PB ,30.8,3.38,738.03,,23.02,,,8.72,,,9.54,46,78.19,,108.61,,,0,78.43,1.58,32.87,169.31,134.94,,37.56,30.36
22-04-2015 00:00,23-04-2015 00:00,PB ,30.32,2.84,738.08,,24.57,,,7.04,,,9.97,52.55,89.53,,110.1,,,0.04,97.12,1.45,36.96,125.9,112.6,,19.85,21.15
23-04-2015 00:00,24-04-2015 00:00,PB ,30.98,1.9,738.13,,17.18,,,9.2,,,11.96,62.04,123.18,,110.75,,,0.01,103.39,0.96,58.02,134.6,112,,19.84,21.32
24-04-2015 00:00,25-04-2015 00:00,PB ,31.32,2.53,738.18,,19.6,,,12.24,,,11.01,73.26,131.7,,109.43,,,-0.07,92.45,0.74,59.5,159.46,141,,21.03,24.87
25-04-2015 00:00,26-04-2015 00:00,PB ,29.42,1.33,738.09,,16.7,,,6.1,,,8.99,75.28,99.6,,111.21,,,-0.11,95.43,1.52,34.51,173.62,138.58,,32.28,22.15
26-04-2015 00:00,27-04-2015 00:00,PB ,26.95,0.76,738.09,,9.28,,,3.8,,,8.35,25.64,58.51,,35.85,,,-0.09,91.87,1.73,58,111.62,60.81,,40.05,7.64
27-04-2015 00:00,28-04-2015 00:00,PB ,28.53,1.14,738.08,,12.66,,,4.23,,,9.54,36.85,66.4,,113.43,,,-0.11,86.59,1.74,48.23,89.04,71.6,,48.11,8.7
28-04-2015 00:00,29-04-2015 00:00,PB ,29.18,0.9,738.08,,12.06,,,3.6,,,9.23,34.96,62.17,,113.69,,,-0.04,87.91,1.89,62.43,83.47,58.98,,45.52,11.4
29-04-2015 00:00,30-04-2015 00:00,PB ,29.69,1.08,738.03,,12.74,,,4.52,,,10.61,41.42,85.59,,109.9,,,-0.04,89.78,1.33,67.35,71,64.98,,46.18,10.56
30-04-2015 00:00,1/5/2015 0:00,PB ,26.04,1,738.06,,14.65,,,3.46,,,8.95,78.55,81.81,,20.75,,,-0.04,101.83,0.98,28,100.45,88.7,,53.49,12.85
1/5/2015 0:00,2/5/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
2/5/2015 0:00,3/5/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
3/5/2015 0:00,4/5/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
4/5/2015 0:00,5/5/2015 0:00,PB ,,,,,,,,,,,,,,,,,,,,,,,,,,
5/5/2015 0:00,6/5/2015 0:00,PB ,31.34,7.76,738.25,,0,,,42.39,,,10.97,0,191.27,,18.62,,,-0.1,117.72,0.37,1.78,15.3,14.55,,22.85,0
6/5/2015 0:00,7/5/2015 0:00,PB ,33.3,2.84,738.31,,15.8,,32.54,8.61,,,8.14,62.59,92.75,,107.42,,,-0.09,109.72,1.07,50.34,187.52,176.06,6,16.98,28.46
7/5/2015 0:00,8/5/2015 0:00,PB ,33.9,5.43,738.43,,13.08,,33.68,13.42,,,9.79,46.92,84.9,,107.16,,,-0.05,85.2,1.59,33.07,150.12,146.07,1.53,15.09,28.66
8/5/2015 0:00,9/5/2015 0:00,PB ,34.31,3.44,738.18,,10.06,,,9.07,,,10.28,35.34,73.38,,108.48,,,-0.09,105.95,1.42,37.21,127.77,123.17,,14.71,15.15
9/5/2015 0:00,10/5/2015 0:00,PB ,34.48,1.47,738.24,,18.37,,,7.23,,,11.62,42.38,91.84,,110.86,,,-0.1,122.6,1.08,29.83,136.77,121.38,,19.63,14.28
10/5/2015 0:00,11/5/2015 0:00,PB ,34.66,1.18,738.28,,19.42,,,4.96,,,8.98,52.09,76.36,,108.45,,,-0.07,113.78,1.16,63.19,134.21,122.62,,17.92,14.09
11/5/2015 0:00,12/5/2015 0:00,PB ,32.23,1.12,738.39,,14.83,,,4.04,,,8.66,39.98,66.86,,91.57,,,-0.03,85.83,1.55,67.38,142.6,135.23,,28.71,10.24
12/5/2015 0:00,13-05-2015 00:00,PB ,31.09,1.17,738.39,,14.81,,,4.31,,,9.36,33.26,71,,111.17,,,-0.05,82.96,1.41,36.07,165.2,140.81,,39.59,6.89
13-05-2015 00:00,14-05-2015 00:00,PB ,26.07,1.97,739.27,,18.31,,,7.39,,,10.73,55.47,80.23,,61.01,,,-0.02,74.83,1.64,10.37,102.06,118.12,,55.76,11.13
14-05-2015 00:00,15-05-2015 00:00,PB ,27.51,1.94,738.39,,11.83,,,9.59,,,9.14,36.7,85.06,,105.06,,,0.01,91.37,1.07,31.83,59.04,61.19,,47.17,8.28
15-05-2015 00:00,16-05-2015 00:00,PB ,27.82,2.3,738.28,,18.44,,,13.57,,,9.3,55.7,80.31,,111.31,,,0.07,80.63,1.59,30.33,95.96,105.65,,44.03,8.87
16-05-2015 00:00,17-05-2015 00:00,PB ,29.17,1.63,738.56,,12.89,,,7.08,,,10.57,45.47,102.59,,106.69,,,-0.02,87.14,1.11,56.48,68.29,82.9,,43.01,10.4
17-05-2015 00:00,18-05-2015 00:00,PB ,31.89,0.95,738.4,,15.2,,,4.38,,,8.64,57.47,93.56,,106.19,,,-0.03,107.47,1.48,64.43,86.65,100.08,,35.51,12.49
18-05-2015 00:00,19-05-2015 00:00,PB ,34.6,0.93,738.36,,14.36,,,4.51,,,9.27,50.96,103.6,,106.6,,,-0.01,112.27,1.46,77.98,77.85,71.58,,29.87,9.02
19-05-2015 00:00,20-05-2015 00:00,PB ,32.03,1.06,738.35,,16.73,,,4.71,,,9.33,120.35,156.27,,97.69,,,0.11,92.86,2.25,43.2,113.72,123.67,,35.87,13.64
20-05-2015 00:00,21-05-2015 00:00,PB ,30.97,2.53,738.39,,11.83,,,7.83,,,,,,,104.91,,,-0.04,110.59,1.63,36.06,84.39,63.54,,34.24,9.47
21-05-2015 00:00,22-05-2015 00:00,PB ,34.16,2.08,738.37,,11.69,,,6.24,,,60.6,5.38,194.86,,106.42,,,-0.06,121.54,1.53,44.4,10.92,3.02,,25.1,13.91
22-05-2015 00:00,23-05-2015 00:00,PB ,35.08,1.66,738.37,,14.98,,,4.69,,,7.04,43.79,73.96,,104.47,,,-0.04,115.53,1.57,49.87,97.69,87.4,,18.65,17.77
23-05-2015 00:00,24-05-2015 00:00,PB ,33.88,1.66,738.43,,14.42,,,3.26,,,6.85,47.74,48.8,,150.35,,,-0.11,132.34,1.51,38.68,141.03,103.56,,21.67,14.71
24-05-2015 00:00,25-05-2015 00:00,PB ,36.88,1.66,738.42,,1.71,,,7.77,,,46.29,5.5,169.17,,28.5,,,-0.09,122.54,0.67,6.86,19,4.79,,16.57,0.5
25-05-2015 00:00,26-05-2015 00:00,PB ,37.25,0.97,738.42,,15.14,,,4.03,,,36.36,45.32,111.78,,110.51,,,-0.1,139.53,1.44,33.98,179.35,136.33,,15,12.13
26-05-2015 00:00,27-05-2015 00:00,PB ,36.69,1.14,738.43,,18.79,,,3.96,,,6.52,29.66,60.34,,111.71,,,-0.06,130.67,1.54,45.11,169.85,126.5,,13.62,7.55
27-05-2015 00:00,28-05-2015 00:00,PB ,33.78,1.44,738.3,,17.66,,,5.28,,,24.02,41.36,110.86,,105.27,,,0.03,100.81,1.48,94.55,112.29,88.67,,12.8,13.32
28-05-2015 00:00,29-05-2015 00:00,PB ,33.98,1.48,738.27,,22.66,,,6.36,,,53.41,54.67,156.42,,114.94,,,-0.03,118.46,1.29,54.98,197.19,168.35,,22.24,15.13
29-05-2015 00:00,30-05-2015 00:00,PB ,34.24,1.09,738.33,,23.32,,,4.68,,,20.44,51.33,99.26,,106.39,,,0.05,99.31,1.65,58.34,150.56,114.17,,21.46,11.96
30-05-2015 00:00,31-05-2015 00:00,PB ,34.95,2.02,738.41,,18.41,,,9.47,,,26.73,48.57,116.26,,106.17,,,0.01,120.63,1.36,42.77,127.5,117.25,,23.67,15.85
31-05-2015 00:00,1/6/2015 0:00,PB ,33.86,0.95,738.33,,20.02,,,3.04,,,6.79,42.98,64.29,,96.29,,,0,103.81,2.18,56.77,133.17,108.23,,22.12,13.87
1/6/2015 0:00,2/6/2015 0:00,PB ,29.09,0.79,738.35,,17.15,,,3.59,,,15.08,41.6,86.64,,104.9,,,0.05,120.67,2.32,64.96,112.38,60.42,,31.93,7.98
2/6/2015 0:00,3/6/2015 0:00,PB ,30.26,0.96,738.68,,17.81,,,3.44,,,10.5,42.53,75.48,,109.43,,,-0.02,106.58,1.62,73.74,60.42,48.96,,32.12,5.93
3/6/2015 0:00,4/6/2015 0:00,PB ,25.57,1.65,738.6,,21.69,,,7.28,,,22.76,57.13,111.71,,58.03,,,0,96.92,1.59,20.87,68.35,73,,49.68,4.09
4/6/2015 0:00,5/6/2015 0:00,PB ,28.48,2.28,738.46,,18.83,,,9.19,,,12.32,41.74,91.33,,116.5,,,0,99.3,1.2,47.02,81.73,105.21,,46.97,3.1
5/6/2015 0:00,6/6/2015 0:00,PB ,26.9,2.89,738.57,,34.29,,,23.07,,,66.48,104.79,202.01,,15.9,,,-0.03,130.12,0.55,30.71,167,196.79,,53.74,4.07
6/6/2015 0:00,7/6/2015 0:00,PB ,33.65,1.57,738.47,,4.75,,,7.25,,,26.48,6.81,149.66,,30.93,,,-0.02,96.5,1.17,28.88,10.12,4.75,,25.74,0.81
7/6/2015 0:00,8/6/2015 0:00,PB ,34.54,1.26,738.47,,8.4,,,6.11,,,37.77,24.51,146.2,,108.71,,,-0.07,122.23,1.13,6.96,24.88,26.17,,28.06,1.32
8/6/2015 0:00,9/6/2015 0:00,PB ,36.06,1.25,738.42,,0,,,5.3,,,11.53,0,110.62,,139.24,,,-0.01,121.07,1.26,0,0,0,,26.77,0
9/6/2015 0:00,10/6/2015 0:00,PB ,37.88,3.08,738.4,,0,,,7.51,,,7.65,0,54.46,,122.66,,,-0.12,126.7,2.54,0,0,0,,20.58,0
10/6/2015 0:00,11/6/2015 0:00,PB ,35.17,1.86,738.26,,0,,,4.57,,,4.31,0,35.53,,111.63,,,-0.05,95.53,2.59,0,0,0,,32.8,0
11/6/2015 0:00,12/6/2015 0:00,PB ,34.18,1.16,738.36,,0,,,3.21,,,1.9,0,34.59,,103.92,,,-0.02,125.22,2.25,0,0,0,,33.62,0
12/6/2015 0:00,13-06-2015 00:00,PB ,34.58,1.85,738.33,,0,,,4.86,,,3.29,0,39.68,,114.77,,,-0.09,125.28,1.97,0,0,0,,33.42,0
13-06-2015 00:00,14-06-2015 00:00,PB ,29.98,1.31,738.5,,0,,,5.43,,,2.82,0,50.95,,99.55,,,0,149.06,2.18,0,0,0,,43.46,0
14-06-2015 00:00,15-06-2015 00:00,PB ,25.02,0.91,739.08,,0,,,4.96,,,2.81,0,65.86,,71.61,,,0,130.72,1.34,0,0,0,,64.73,0
15-06-2015 00:00,16-06-2015 00:00,PB ,28.55,1.55,738.41,,0,,,6.94,,,4.15,0,80.8,,97.8,,,-0.04,128.96,1.02,0,0,0,,55.69,0
16-06-2015 00:00,17-06-2015 00:00,PB ,30.82,2.93,738.43,,0,,,15.87,,,2.04,0,73.11,,120.76,,,-0.06,132.59,1.08,0,0,0,,48.65,0
17-06-2015 00:00,18-06-2015 00:00,PB ,32.61,2.03,738.4,,0,,,7.33,,,1.07,0,60.22,,114.16,,,-0.04,136.69,1.01,0,0,0,,41.75,0
18-06-2015 00:00,19-06-2015 00:00,PB ,34.4,1.33,738.5,,0,,,6.74,,,2.86,0,103.06,,108.83,,,-0.1,160.03,0.76,0,0,0,,35.19,0
19-06-2015 00:00,20-06-2015 00:00,PB ,34.96,0.85,738.52,,0,,,3.56,,,2.21,0,79.01,,110.95,,,-0.03,146.23,1.3,0,0,0,,40.29,0
20-06-2015 00:00,21-06-2015 00:00,PB ,31.91,0.53,738.35,,0,,,3.01,,,3.28,0,59.49,,108.81,,,-0.1,118.43,1.94,0,0,0,,46.3,0
21-06-2015 00:00,22-06-2015 00:00,PB ,29.45,0.64,738.31,,0,,,4.02,,,5.11,0,80.15,,61.97,,,-0.1,98.13,1.42,0,0,0,,57.96,0
22-06-2015 00:00,23-06-2015 00:00,PB ,30.24,0.6,738.34,,0,,,3.43,,,4.38,0,69.09,,114.14,,,-0.09,120.99,1.27,0,0,0,,57.07,0
23-06-2015 00:00,24-06-2015 00:00,PB ,30.32,0.64,738.31,,0,,,4.18,,,4.15,0,61.79,,109.89,,,-0.01,121.43,1.28,0,0,0,,57.1,0
24-06-2015 00:00,25-06-2015 00:00,PB ,27.72,0.68,738.27,,0,,,3.78,,,2.5,0,94.61,,93.83,,,0.02,119.63,1.4,0,0,0,,67.06,0
25-06-2015 00:00,26-06-2015 00:00,PB ,24,0.35,740.49,,0,,,2.9,,,3.9,0,124.16,,68.22,,,0.06,102.57,1.44,0,0,0,,74.79,0
26-06-2015 00:00,27-06-2015 00:00,PB ,28.96,0.94,738.07,,0,,,3.88,,,1.28,0,117.54,,115.92,,,-0.02,146.42,1.81,0,0,0,,57.36,0
27-06-2015 00:00,28-06-2015 00:00,PB ,30.89,0.62,738.09,,0,,,1.85,,,0.86,0,75.83,,120.01,,,-0.01,145.12,2.01,0,0,0,,49.97,0
28-06-2015 00:00,29-06-2015 00:00,PB ,32.75,0.6,738.11,,0,,,2.52,,,1.53,0,121.57,,119.74,,,0.03,133.7,1.56,0,0,0,,45.38,0
29-06-2015 00:00,30-06-2015 00:00,PB ,29.35,0.5,738.62,,0,,,2.79,,,1.12,0,109.07,,107.03,,,0.04,155.18,2.24,0,0,0,,55.11,0
30-06-2015 00:00,1/7/2015 0:00,PB ,29.16,0.8,738.17,,0,,,3.62,,,3.55,0,141.38,,123.64,,,-0.01,140.97,1.72,0,0,0,,54,0
1/7/2015 0:00,2/7/2015 0:00,PB ,29.86,1.2,738.22,,0,,,4.63,,,3.14,0,148.82,,118.41,,,-0.07,142.41,1.35,0,0,0,,54.13,0
2/7/2015 0:00,3/7/2015 0:00,PB ,31.56,1.4,738.22,,0,,,4.64,,,1.28,0,105.52,,120.71,,,-0.03,129.87,1.35,0,0,0,,45.32,0
3/7/2015 0:00,4/7/2015 0:00,PB ,31.29,1.57,738.22,,0,,,3.53,,,1.67,0,71.25,,108.9,,,-0.07,141.92,1.95,0,0,0,,48.49,0
4/7/2015 0:00,5/7/2015 0:00,PB ,28.83,0.76,738.23,,0,,,1.64,,,1.48,0,45.67,,153.89,,,-0.11,170.07,2.02,0,0,0,,57.69,0
5/7/2015 0:00,6/7/2015 0:00,PB ,35.37,0.79,738.09,,0,,,2.56,,,1.74,0,90.39,,121.29,,,-0.1,162.39,1.52,0,0,0,,40.31,0
6/7/2015 0:00,7/7/2015 0:00,PB ,27.02,0.52,738.79,,0,,,2.92,,,5.41,0,126.82,,63.07,,,-0.02,155.4,1.59,0,0,0,,67.2,0
7/7/2015 0:00,8/7/2015 0:00,PB ,26.08,0.77,740.04,,0,,,4.8,,,2.78,0,167.49,,101.78,,,-0.02,140.41,0.96,0,0,0,,73.28,0
8/7/2015 0:00,9/7/2015 0:00,PB ,28.21,1.4,738.44,,0,,,6.02,,,1.8,0,160.16,,103.23,,,0.02,151.42,1.05,0,0,0,,67.77,0
9/7/2015 0:00,10/7/2015 0:00,PB ,26.27,1.24,738.17,,0,,,5.59,,,1.59,0,142.33,,41.72,,,-0.07,137.47,0.85,0,0,0,,75.56,0
10/7/2015 0:00,11/7/2015 0:00,PB ,24.31,0.55,739.81,,0,,,7.17,,,52.1,0,392.48,,59.97,,,0,121.26,0.86,0,0,0,,81,0
11/7/2015 0:00,12/7/2015 0:00,PB ,22.62,0.55,743.48,,0,,,5.03,,,25.84,0,239.75,,30.26,,,-0.03,95.34,1.09,0,0,0,,85.39,0
12/7/2015 0:00,13-07-2015 00:00,PB ,22.91,1.26,745.66,,0,,,4.76,,,2.14,0,98.91,,53.98,,,0.08,138.83,2.03,0,0,0,,83.21,0
13-07-2015 00:00,14-07-2015 00:00,PB ,26.97,0.76,738.32,,0,,,3.46,,,2.71,0,156.38,,102.34,,,0.02,141.23,1.07,0,0,0,,70.26,0
14-07-2015 00:00,15-07-2015 00:00,PB ,28.9,0.81,738.14,,0,,,3.43,,,1.45,0,93.55,,113.64,,,-0.02,120.17,1.64,0,0,0,,65.52,0
15-07-2015 00:00,16-07-2015 00:00,PB ,31.05,1.15,738.03,,0,,,3.89,,,2.05,0,85.98,,113.51,,,-0.12,123.24,1.99,0,0,0,,55.32,0
16-07-2015 00:00,17-07-2015 00:00,PB ,30.17,0.47,738.13,,0,,,2.36,,,3.94,0,101.62,,118.69,,,-0.08,121.38,1.66,0,0,0,,57.77,0
