CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 11 2018",,,,,,,,,,,,,,,,,,,,,,,,,
Time: 10:55:42 PM,,,,,,,,,,,,,,,,,,,,,,,,,
Station,"Burari Crossing, New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,
Parameter,"WS,WD,Gust,Variance,AT,RH,SR,BP,PP Accum,Power,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene",,,,,,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T13:24:59Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
"Burari Crossing, New Delhi - IMD",,,,,,,,,,,,,,,,,,,,,,,,,
 , ,,Burari Crossing , , , , ,,,,,,,,,,,,,,,,,,
From Date,To Date,Code,WS,WD,Gust,Variance,AT,RH,SR,BP,PP Accum,Power,PM10,PM2.5,NO,NO2,NOx,CO,CO2,Ozone,Black Carbon,Benzene,Toluene,Eth-Benzene,Xylene
11-05-2014 00:00,12-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
12-05-2014 00:00,13-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
13-05-2014 00:00,14-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
14-05-2014 00:00,15-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
15-05-2014 00:00,16-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
16-05-2014 00:00,17-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
17-05-2014 00:00,18-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
18-05-2014 00:00,19-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
19-05-2014 00:00,20-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
20-05-2014 00:00,21-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
21-05-2014 00:00,22-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
22-05-2014 00:00,23-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
23-05-2014 00:00,24-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
24-05-2014 00:00,25-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
25-05-2014 00:00,26-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
26-05-2014 00:00,27-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
27-05-2014 00:00,28-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
28-05-2014 00:00,29-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
29-05-2014 00:00,30-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
30-05-2014 00:00,31-05-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
31-05-2014 00:00,01-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
01-06-2014 00:00,02-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
02-06-2014 00:00,03-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
03-06-2014 00:00,04-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
04-06-2014 00:00,05-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
05-06-2014 00:00,06-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
06-06-2014 00:00,07-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
07-06-2014 00:00,08-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
08-06-2014 00:00,09-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
09-06-2014 00:00,10-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
10-06-2014 00:00,11-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
11-06-2014 00:00,12-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
12-06-2014 00:00,13-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
13-06-2014 00:00,14-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
14-06-2014 00:00,15-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
15-06-2014 00:00,16-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
16-06-2014 00:00,17-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
17-06-2014 00:00,18-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
18-06-2014 00:00,19-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
19-06-2014 00:00,20-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
20-06-2014 00:00,21-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
21-06-2014 00:00,22-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
22-06-2014 00:00,23-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
23-06-2014 00:00,24-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
24-06-2014 00:00,25-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
25-06-2014 00:00,26-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
26-06-2014 00:00,27-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
27-06-2014 00:00,28-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
28-06-2014 00:00,29-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
29-06-2014 00:00,30-06-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
30-06-2014 00:00,01-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
01-07-2014 00:00,02-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
02-07-2014 00:00,03-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
03-07-2014 00:00,04-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
04-07-2014 00:00,05-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
05-07-2014 00:00,06-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
06-07-2014 00:00,07-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
07-07-2014 00:00,08-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
08-07-2014 00:00,09-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
09-07-2014 00:00,10-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
10-07-2014 00:00,11-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
11-07-2014 00:00,12-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
12-07-2014 00:00,13-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
13-07-2014 00:00,14-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
14-07-2014 00:00,15-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
15-07-2014 00:00,16-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
16-07-2014 00:00,17-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
17-07-2014 00:00,18-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
18-07-2014 00:00,19-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
19-07-2014 00:00,20-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
20-07-2014 00:00,21-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
21-07-2014 00:00,22-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
22-07-2014 00:00,23-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
23-07-2014 00:00,24-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
24-07-2014 00:00,25-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
25-07-2014 00:00,26-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
26-07-2014 00:00,27-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
27-07-2014 00:00,28-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
28-07-2014 00:00,29-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
29-07-2014 00:00,30-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
30-07-2014 00:00,31-07-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
31-07-2014 00:00,01-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
01-08-2014 00:00,02-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
02-08-2014 00:00,03-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
03-08-2014 00:00,04-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
04-08-2014 00:00,05-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
05-08-2014 00:00,06-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
06-08-2014 00:00,07-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
07-08-2014 00:00,08-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
08-08-2014 00:00,09-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
09-08-2014 00:00,10-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
10-08-2014 00:00,11-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
11-08-2014 00:00,12-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
12-08-2014 00:00,13-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
13-08-2014 00:00,14-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
14-08-2014 00:00,15-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
15-08-2014 00:00,16-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
16-08-2014 00:00,17-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
17-08-2014 00:00,18-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
18-08-2014 00:00,19-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
19-08-2014 00:00,20-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
20-08-2014 00:00,21-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
21-08-2014 00:00,22-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
22-08-2014 00:00,23-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
23-08-2014 00:00,24-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
24-08-2014 00:00,25-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
25-08-2014 00:00,26-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
26-08-2014 00:00,27-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
27-08-2014 00:00,28-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
28-08-2014 00:00,29-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
29-08-2014 00:00,30-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
30-08-2014 00:00,31-08-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
31-08-2014 00:00,01-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
01-09-2014 00:00,02-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
02-09-2014 00:00,03-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
03-09-2014 00:00,04-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
04-09-2014 00:00,05-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
05-09-2014 00:00,06-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
06-09-2014 00:00,07-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
07-09-2014 00:00,08-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
08-09-2014 00:00,09-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
09-09-2014 00:00,10-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
10-09-2014 00:00,11-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
11-09-2014 00:00,12-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
12-09-2014 00:00,13-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
13-09-2014 00:00,14-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
14-09-2014 00:00,15-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
15-09-2014 00:00,16-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
16-09-2014 00:00,17-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
17-09-2014 00:00,18-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
18-09-2014 00:00,19-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
19-09-2014 00:00,20-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
20-09-2014 00:00,21-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
21-09-2014 00:00,22-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
22-09-2014 00:00,23-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
23-09-2014 00:00,24-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
24-09-2014 00:00,25-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
25-09-2014 00:00,26-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
26-09-2014 00:00,27-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
27-09-2014 00:00,28-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
28-09-2014 00:00,29-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
29-09-2014 00:00,30-09-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
30-09-2014 00:00,01-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
01-10-2014 00:00,02-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
02-10-2014 00:00,03-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
03-10-2014 00:00,04-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
04-10-2014 00:00,05-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
05-10-2014 00:00,06-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
06-10-2014 00:00,07-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
07-10-2014 00:00,08-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
08-10-2014 00:00,09-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
09-10-2014 00:00,10-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
10-10-2014 00:00,11-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
11-10-2014 00:00,12-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
12-10-2014 00:00,13-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
13-10-2014 00:00,14-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
14-10-2014 00:00,15-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
15-10-2014 00:00,16-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
16-10-2014 00:00,17-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
17-10-2014 00:00,18-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
18-10-2014 00:00,19-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
19-10-2014 00:00,20-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
20-10-2014 00:00,21-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
21-10-2014 00:00,22-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
22-10-2014 00:00,23-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
23-10-2014 00:00,24-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
24-10-2014 00:00,25-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
25-10-2014 00:00,26-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
26-10-2014 00:00,27-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
27-10-2014 00:00,28-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
28-10-2014 00:00,29-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
29-10-2014 00:00,30-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
30-10-2014 00:00,31-10-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
31-10-2014 00:00,01-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
01-11-2014 00:00,02-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
02-11-2014 00:00,03-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
03-11-2014 00:00,04-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
04-11-2014 00:00,05-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
05-11-2014 00:00,06-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
06-11-2014 00:00,07-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
07-11-2014 00:00,08-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
08-11-2014 00:00,09-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
09-11-2014 00:00,10-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
10-11-2014 00:00,11-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
11-11-2014 00:00,12-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
12-11-2014 00:00,13-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
13-11-2014 00:00,14-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
14-11-2014 00:00,15-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
15-11-2014 00:00,16-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
16-11-2014 00:00,17-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
17-11-2014 00:00,18-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
18-11-2014 00:00,19-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
19-11-2014 00:00,20-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
20-11-2014 00:00,21-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
21-11-2014 00:00,22-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
22-11-2014 00:00,23-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
23-11-2014 00:00,24-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
24-11-2014 00:00,25-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
25-11-2014 00:00,26-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
26-11-2014 00:00,27-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
27-11-2014 00:00,28-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
28-11-2014 00:00,29-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
29-11-2014 00:00,30-11-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
30-11-2014 00:00,01-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
01-12-2014 00:00,02-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
02-12-2014 00:00,03-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
03-12-2014 00:00,04-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
04-12-2014 00:00,05-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
05-12-2014 00:00,06-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
06-12-2014 00:00,07-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
07-12-2014 00:00,08-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
08-12-2014 00:00,09-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
09-12-2014 00:00,10-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
10-12-2014 00:00,11-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
11-12-2014 00:00,12-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
12-12-2014 00:00,13-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
13-12-2014 00:00,14-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
14-12-2014 00:00,15-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
15-12-2014 00:00,16-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
16-12-2014 00:00,17-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
17-12-2014 00:00,18-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
18-12-2014 00:00,19-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
19-12-2014 00:00,20-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
20-12-2014 00:00,21-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
21-12-2014 00:00,22-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
22-12-2014 00:00,23-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
23-12-2014 00:00,24-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
24-12-2014 00:00,25-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
25-12-2014 00:00,26-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
26-12-2014 00:00,27-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
27-12-2014 00:00,28-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
28-12-2014 00:00,29-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
29-12-2014 00:00,30-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
30-12-2014 00:00,31-12-2014 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
31-12-2014 00:00,01-01-2015 00:00,BC,,,,,,,,,,,361.99,166.65,16.61,15.44,29.55,1.42,357.06,33.39,,,,,
01-01-2015 00:00,02-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
02-01-2015 00:00,03-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
03-01-2015 00:00,04-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
04-01-2015 00:00,05-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
05-01-2015 00:00,06-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
06-01-2015 00:00,07-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
07-01-2015 00:00,08-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
08-01-2015 00:00,09-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
09-01-2015 00:00,10-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
10-01-2015 00:00,11-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
11-01-2015 00:00,12-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
12-01-2015 00:00,13-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
13-01-2015 00:00,14-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
14-01-2015 00:00,15-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
15-01-2015 00:00,16-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
16-01-2015 00:00,17-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
17-01-2015 00:00,18-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
18-01-2015 00:00,19-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
19-01-2015 00:00,20-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
20-01-2015 00:00,21-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
21-01-2015 00:00,22-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
22-01-2015 00:00,23-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
23-01-2015 00:00,24-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
24-01-2015 00:00,25-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
25-01-2015 00:00,26-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
26-01-2015 00:00,27-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
27-01-2015 00:00,28-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
28-01-2015 00:00,29-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
29-01-2015 00:00,30-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
30-01-2015 00:00,31-01-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
31-01-2015 00:00,01-02-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
01-02-2015 00:00,02-02-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
02-02-2015 00:00,03-02-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
03-02-2015 00:00,04-02-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
04-02-2015 00:00,05-02-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
05-02-2015 00:00,06-02-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
06-02-2015 00:00,07-02-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
07-02-2015 00:00,08-02-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
08-02-2015 00:00,09-02-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
09-02-2015 00:00,10-02-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
10-02-2015 00:00,11-02-2015 00:00,BC,,,,,,,,,,,,,,,,,,,,,,,
