CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 04 2018",,,,,,,,,,,,,,,,,,
Time: 07:28:34 AM,,,,,,,,,,,,,,,,,,
Station,", New Delhi - CPCB",,,,,,,,,,,,,,,,,
Parameter,"BP,PM10,PM2.5,RH,SR,Temp,Toluene,WD,WS,CO,Benzene,NO,NO2,NOx,Ozone,SO2",,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,
From,01-01-2013 00:00,,,,,,,,,,,,,,,,,
To,01-01-2018 00:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
", New Delhi - CPCB",,,,,,,,,,,,,,,,,,
 , ,, , , , , ,,,,,,,,,,,
From Date,To Date,Code,BP,PM10,PM2.5,RH,SR,Temp,NO2,NOx,Ozone,SO2,Toluene,WD,WS,CO,Benzene,NO
18-07-2013 00:00,19-07-2013 00:00,NSIT,,,,,,,,,,,,,,,,
19-07-2013 00:00,20-07-2013 00:00,NSIT,,,,,,,,,,,,,,,,
20-07-2013 00:00,21-07-2013 00:00,NSIT,,,,,,,,,,,,,,,,
21-07-2013 00:00,22-07-2013 00:00,NSIT,,,,,,,,,,,,,,,,
22-07-2013 00:00,23-07-2013 00:00,NSIT,,,,,,,,,,,,,,,,
23-07-2013 00:00,24-07-2013 00:00,NSIT,,,,,,,,,,,,,,,,
24-07-2013 00:00,25-07-2013 00:00,NSIT,,,,,,,,,,,,,,,,
25-07-2013 00:00,26-07-2013 00:00,NSIT,,,,,,,,,,,,,,,,
26-07-2013 00:00,27-07-2013 00:00,NSIT,,,,,,,,,,,,,,,,
27-07-2013 00:00,28-07-2013 00:00,NSIT,,,,,,,,,,,,,,,,
28-07-2013 00:00,29-07-2013 00:00,NSIT,,,,,,,,,,,,,,,,
29-07-2013 00:00,30-07-2013 00:00,NSIT,,,,,,,,,,,,,,,,
30-07-2013 00:00,31-07-2013 00:00,NSIT,,,,,,,,,,,,,,,,
31-07-2013 00:00,01-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
01-08-2013 00:00,02-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
02-08-2013 00:00,03-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
03-08-2013 00:00,04-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
04-08-2013 00:00,05-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
05-08-2013 00:00,06-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
06-08-2013 00:00,07-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
07-08-2013 00:00,08-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
08-08-2013 00:00,09-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
09-08-2013 00:00,10-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
10-08-2013 00:00,11-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
11-08-2013 00:00,12-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
12-08-2013 00:00,13-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
13-08-2013 00:00,14-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
14-08-2013 00:00,15-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
15-08-2013 00:00,16-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
16-08-2013 00:00,17-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
17-08-2013 00:00,18-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
18-08-2013 00:00,19-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
19-08-2013 00:00,20-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
20-08-2013 00:00,21-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
21-08-2013 00:00,22-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
22-08-2013 00:00,23-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
23-08-2013 00:00,24-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
24-08-2013 00:00,25-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
25-08-2013 00:00,26-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
26-08-2013 00:00,27-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
27-08-2013 00:00,28-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
28-08-2013 00:00,29-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
29-08-2013 00:00,30-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
30-08-2013 00:00,31-08-2013 00:00,NSIT,,,,,,,,,,,,,,,,
31-08-2013 00:00,01-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
01-09-2013 00:00,02-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
02-09-2013 00:00,03-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
03-09-2013 00:00,04-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
04-09-2013 00:00,05-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
05-09-2013 00:00,06-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
06-09-2013 00:00,07-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
07-09-2013 00:00,08-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
08-09-2013 00:00,09-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
09-09-2013 00:00,10-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
10-09-2013 00:00,11-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
11-09-2013 00:00,12-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
12-09-2013 00:00,13-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
13-09-2013 00:00,14-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
14-09-2013 00:00,15-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
15-09-2013 00:00,16-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
16-09-2013 00:00,17-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
17-09-2013 00:00,18-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
18-09-2013 00:00,19-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
19-09-2013 00:00,20-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
20-09-2013 00:00,21-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
21-09-2013 00:00,22-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
22-09-2013 00:00,23-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
23-09-2013 00:00,24-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
24-09-2013 00:00,25-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
25-09-2013 00:00,26-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
26-09-2013 00:00,27-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
27-09-2013 00:00,28-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
28-09-2013 00:00,29-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
29-09-2013 00:00,30-09-2013 00:00,NSIT,,,,,,,,,,,,,,,,
30-09-2013 00:00,01-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
01-10-2013 00:00,02-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
02-10-2013 00:00,03-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
03-10-2013 00:00,04-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
04-10-2013 00:00,05-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
05-10-2013 00:00,06-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
06-10-2013 00:00,07-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
07-10-2013 00:00,08-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
08-10-2013 00:00,09-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
09-10-2013 00:00,10-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
10-10-2013 00:00,11-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
11-10-2013 00:00,12-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
12-10-2013 00:00,13-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
13-10-2013 00:00,14-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
14-10-2013 00:00,15-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
15-10-2013 00:00,16-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
16-10-2013 00:00,17-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
17-10-2013 00:00,18-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
18-10-2013 00:00,19-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
19-10-2013 00:00,20-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
20-10-2013 00:00,21-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
21-10-2013 00:00,22-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
22-10-2013 00:00,23-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
23-10-2013 00:00,24-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
24-10-2013 00:00,25-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
25-10-2013 00:00,26-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
26-10-2013 00:00,27-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
27-10-2013 00:00,28-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
28-10-2013 00:00,29-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
29-10-2013 00:00,30-10-2013 00:00,NSIT,,,,,,,,,,,,,,,,
