CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Date: Saturday, Mar 10 2018",,,,,,,,,,,,,,,,,,,,,,,,,,,
Time: 03:19:45 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,
Station,", New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,,,,,,,
Parameter,"AT,Benzene,BP,CH4,CO,Eth-Benzene,NH3,NMHC,NO,NO2,NOx,O Xylene,Ozone,PM10,PM2.5,P-Xylene,RH,SO2,SPM,SR,Temp,WD,WS,VWS,Toluene",,,,,,,,,,,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
To,01-01-2018 T16:46:59Z 00:00,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
", New Delhi - DPCC",,,,,,,,,,,,,,,,,,,,,,,,,,,
 , ,, , , , , ,,,,,,,,,,,,,,,,,,,,
From Date,To Date,Code,AT,Benzene,BP,CH4,CO,Eth-Benzene,Toluene,SPM,SR,Temp,WD,WS,VWS,Ozone,PM10,PM2.5,P-Xylene,RH,SO2,NH3,NMHC,NO,NO2,NOx,O Xylene
23-01-2016 00:00,24-01-2016 00:00,RKP,9.28,10.47,733.98,,0.0,,22.57,,74.73,,175.1,0.73,-0.48,0.0,0.0,0.0,,70.66,0.0,,,119.87,0.0,246.01,
24-01-2016 00:00,25-01-2016 00:00,RKP,6.92,11.39,734.48,,0.0,,20.6,,55.7,,215.9,1.27,-0.54,0.0,0.0,0.0,,79.12,0.0,,,34.93,0.0,129.28,
25-01-2016 00:00,26-01-2016 00:00,RKP,7.54,7.76,733.64,,0.0,,15.17,,74.75,,186.75,1.14,-0.21,0.0,0.0,0.0,,67.03,0.0,,,59.76,0.0,161.77,
26-01-2016 00:00,27-01-2016 00:00,RKP,10.06,9.34,734.11,,0.0,,18.78,,61.47,,150.99,0.73,-0.52,0.0,0.0,0.0,,70.76,0.0,,,59.37,0.0,172.25,
27-01-2016 00:00,28-01-2016 00:00,RKP,12.85,9.39,733.85,,0.0,,20.21,,71.15,,201.99,0.69,-0.8,0.0,0.0,0.0,,65.83,0.0,,,150.73,0.0,287.34,
28-01-2016 00:00,29-01-2016 00:00,RKP,12.79,10.99,733.4,,0.0,,27.24,,75.71,,226.84,1.03,-1.91,0.0,0.0,0.0,,63.03,0.0,,,276.42,0.0,459.02,
29-01-2016 00:00,30-01-2016 00:00,RKP,14.45,12.08,734.01,,0.0,,30.71,,59.11,,199.61,0.66,-0.17,0.0,0.0,0.0,,65.22,0.0,,,276.33,0.0,484.11,
30-01-2016 00:00,31-01-2016 00:00,RKP,16.13,10.44,734.09,,0.0,,30.02,,62.34,,185.26,0.64,-1.66,0.0,0.0,0.0,,68.53,0.0,,,200.0,0.0,382.23,
31-01-2016 00:00,01-02-2016 00:00,RKP,14.91,7.89,734.1,,0.0,,20.61,,65.0,,187.11,1.31,-0.53,0.0,0.0,0.0,,61.68,0.0,,,64.0,0.0,166.24,
01-02-2016 00:00,02-02-2016 00:00,RKP,12.52,6.55,733.75,,0.0,,15.64,,85.32,,213.23,1.23,-0.11,0.0,0.0,0.0,,59.31,0.0,,,52.2,0.0,151.08,
02-02-2016 00:00,03-02-2016 00:00,RKP,11.35,7.22,733.82,,0.0,,16.11,,86.15,,229.21,1.3,-0.14,0.0,0.0,0.0,,53.61,0.0,,,76.13,0.0,186.69,
03-02-2016 00:00,04-02-2016 00:00,RKP,11.55,6.15,733.81,,0.0,,12.57,,84.76,,230.58,1.73,-0.11,0.0,0.0,0.0,,51.89,0.0,,,37.23,0.0,132.71,
04-02-2016 00:00,05-02-2016 00:00,RKP,11.72,6.91,733.69,,0.0,,13.97,,87.88,,230.4,1.54,-0.17,0.0,0.0,0.0,,52.2,0.0,,,134.64,0.0,265.78,
05-02-2016 00:00,06-02-2016 00:00,RKP,12.26,9.86,733.81,,0.0,,20.16,,82.02,,224.25,0.94,-0.06,0.0,0.0,0.0,,54.61,0.0,,,185.32,0.0,345.9,
06-02-2016 00:00,07-02-2016 00:00,RKP,12.76,9.84,733.73,,0.0,,26.45,,80.06,,191.17,1.05,0.37,0.0,0.0,0.0,,61.45,0.0,,,261.67,0.0,435.96,
07-02-2016 00:00,08-02-2016 00:00,RKP,13.35,6.67,734.08,,0.0,,18.05,,58.27,,149.76,1.0,0.28,0.0,0.0,0.0,,66.91,0.0,,,43.47,0.0,147.89,
08-02-2016 00:00,09-02-2016 00:00,RKP,12.91,7.05,733.78,,0.0,,18.56,,90.93,,207.52,1.11,-0.14,0.0,0.0,0.0,,65.45,0.0,,,76.65,0.0,169.63,
09-02-2016 00:00,10-02-2016 00:00,RKP,13.36,7.45,732.99,,0.0,,15.98,,91.65,,219.46,1.07,-0.27,0.0,0.0,0.0,,65.88,0.0,,,98.95,0.0,207.11,
10-02-2016 00:00,11-02-2016 00:00,RKP,13.61,8.73,733.67,,0.0,,21.63,,80.1,,218.95,0.63,-0.25,0.0,0.0,0.0,,62.34,0.0,,,204.5,0.0,363.39,
11-02-2016 00:00,12-02-2016 00:00,RKP,15.02,6.58,733.44,,0.0,,17.55,,89.6,,193.23,0.94,0.04,0.0,0.0,0.0,,47.31,0.0,,,167.19,0.0,295.49,
12-02-2016 00:00,13-02-2016 00:00,RKP,15.92,7.43,733.14,,0.0,,18.25,,83.72,,172.96,0.76,0.51,0.0,0.0,0.0,,46.86,0.0,,,88.9,0.0,217.23,
13-02-2016 00:00,14-02-2016 00:00,RKP,13.79,5.17,733.39,,0.0,,12.99,,73.61,,149.98,1.3,0.12,0.0,0.0,0.0,,54.03,0.0,,,38.93,0.0,125.57,
14-02-2016 00:00,15-02-2016 00:00,RKP,14.09,5.7,733.46,,0.0,,13.4,,94.43,,198.76,1.16,-0.02,0.0,0.0,0.0,,56.51,0.0,,,30.93,0.0,103.6,
15-02-2016 00:00,16-02-2016 00:00,RKP,14.33,5.49,733.49,,0.0,,16.26,,83.22,,181.77,0.98,-0.08,0.0,0.0,0.0,,53.15,0.0,,,43.68,0.0,137.15,
16-02-2016 00:00,17-02-2016 00:00,RKP,14.33,6.45,733.32,,0.0,,18.09,,94.9,,191.07,1.04,-0.06,0.0,0.0,0.0,,48.55,0.0,,,45.69,0.0,145.43,
17-02-2016 00:00,18-02-2016 00:00,RKP,15.95,6.56,733.59,,0.0,,20.28,,82.88,,189.52,0.98,0.31,0.0,0.0,0.0,,47.42,0.0,,,38.97,0.0,146.07,
18-02-2016 00:00,19-02-2016 00:00,RKP,15.63,6.92,733.77,,0.0,,18.44,,44.76,,212.34,1.27,0.08,0.0,0.0,0.0,,66.11,0.0,,,52.41,0.0,152.43,
19-02-2016 00:00,20-02-2016 00:00,RKP,19.58,8.61,733.62,,0.0,,22.81,,84.49,,211.76,0.91,-0.07,0.0,0.0,0.0,,60.72,0.0,,,86.07,0.0,193.09,
20-02-2016 00:00,21-02-2016 00:00,RKP,19.94,7.3,733.77,,0.0,,22.83,,84.9,,218.64,1.56,-0.21,0.0,0.0,0.0,,67.34,0.0,,,93.21,0.0,171.0,
21-02-2016 00:00,22-02-2016 00:00,RKP,17.47,2.26,733.39,,0.0,,4.73,,114.84,,211.0,2.31,-0.2,0.0,0.0,0.0,,57.73,0.0,,,1.73,0.0,31.95,
22-02-2016 00:00,23-02-2016 00:00,RKP,17.12,3.34,733.52,,0.0,,6.13,,116.93,,240.91,2.23,-0.23,0.0,0.0,0.0,,46.9,0.0,,,15.22,0.0,72.84,
23-02-2016 00:00,24-02-2016 00:00,RKP,17.71,4.5,733.48,,0.0,,10.16,,117.43,,241.84,1.82,-0.21,0.0,0.0,0.0,,44.21,0.0,,,114.37,0.0,230.81,
24-02-2016 00:00,25-02-2016 00:00,RKP,17.24,7.81,733.59,,0.0,,22.54,,104.63,,214.17,0.79,0.23,0.0,0.0,0.0,,50.68,0.0,,,240.01,0.0,449.39,
25-02-2016 00:00,26-02-2016 00:00,RKP,17.77,6.32,733.67,,0.0,,17.58,,111.61,,180.4,1.07,0.13,0.0,0.0,0.0,,52.07,0.0,,,162.97,0.0,317.31,
26-02-2016 00:00,27-02-2016 00:00,RKP,18.82,6.18,733.68,,0.0,,18.25,,113.49,,226.8,0.88,-0.08,0.0,0.0,0.0,,51.28,0.0,,,174.21,0.0,316.74,
27-02-2016 00:00,28-02-2016 00:00,RKP,18.48,8.13,733.82,,0.0,,23.59,,107.26,,233.43,0.79,0.11,0.0,0.0,0.0,,55.25,0.0,,,264.97,0.0,456.25,
28-02-2016 00:00,29-02-2016 00:00,RKP,18.52,7.78,733.75,,0.0,,21.8,,104.7,,216.21,1.0,0.08,0.0,0.0,0.0,,61.63,,,,252.77,0.0,427.38,
29-02-2016 00:00,01-03-2016 00:00,RKP,19.67,7.38,733.67,,0.0,,20.38,,101.33,,229.35,0.77,-0.02,0.0,0.0,0.0,,62.39,0.0,,,228.67,0.0,383.68,
01-03-2016 00:00,02-03-2016 00:00,RKP,20.16,8.52,733.76,,0.0,,26.53,,99.89,,224.94,0.66,0.1,0.0,0.0,0.0,,60.67,0.0,,,314.1,0.0,530.13,
02-03-2016 00:00,03-03-2016 00:00,RKP,21.27,8.28,733.64,,0.0,,23.21,,106.44,,239.42,0.69,-0.79,0.0,0.0,0.0,,55.47,0.0,,,267.15,0.0,460.38,
03-03-2016 00:00,04-03-2016 00:00,RKP,22.11,8.84,733.45,,0.0,,25.79,,108.87,,216.01,0.81,0.23,0.0,0.0,0.0,,53.5,0.0,,,201.04,0.0,371.78,
04-03-2016 00:00,05-03-2016 00:00,RKP,23.15,6.19,733.85,,0.0,,16.82,,115.75,,206.89,1.35,-0.06,0.0,0.0,0.0,,45.78,0.0,,,52.93,0.0,138.57,
05-03-2016 00:00,06-03-2016 00:00,RKP,20.27,3.11,734.04,,0.0,,8.22,,99.75,,172.16,2.16,-0.12,0.0,0.0,0.0,,49.52,,,,10.19,0.0,66.68,
06-03-2016 00:00,07-03-2016 00:00,RKP,18.66,2.82,734.24,,0.0,,7.42,,105.71,,154.47,1.28,-0.02,0.0,0.0,0.0,,62.24,,,,15.99,0.0,74.88,
07-03-2016 00:00,08-03-2016 00:00,RKP,20.25,4.61,735.21,,0.0,,11.89,,117.3,,185.74,1.27,-0.13,0.0,0.0,0.0,,58.43,0.0,,,23.81,0.0,90.59,
08-03-2016 00:00,09-03-2016 00:00,RKP,20.23,4.4,734.32,,0.0,,10.62,,126.05,,222.69,1.38,-0.52,0.0,0.0,0.0,,55.31,0.0,,,23.32,0.0,86.23,
09-03-2016 00:00,10-03-2016 00:00,RKP,20.69,6.28,733.48,,0.0,,16.5,,120.5,,248.2,1.24,-0.17,0.0,0.0,0.0,,52.86,0.0,,,93.12,0.0,192.65,
10-03-2016 00:00,11-03-2016 00:00,RKP,21.6,7.2,733.83,,0.0,,17.42,,126.54,,231.09,1.17,-0.16,0.0,0.0,0.0,,53.53,0.0,,,102.76,0.0,214.87,
11-03-2016 00:00,12-03-2016 00:00,RKP,,10.3,,,0.0,,36.1,,,,,,,0.0,,0.0,,,,,,480.9,0.0,743.7,
12-03-2016 00:00,13-03-2016 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
13-03-2016 00:00,14-03-2016 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
14-03-2016 00:00,15-03-2016 00:00,RKP,20.84,5.54,733.33,,0.0,,18.41,,130.34,,206.81,1.05,0.11,0.0,0.0,0.0,,51.76,0.0,,,136.83,0.0,261.4,
15-03-2016 00:00,16-03-2016 00:00,RKP,19.08,7.34,734.08,,0.0,,22.37,,180.41,,231.37,1.19,-0.56,0.0,0.0,0.0,,59.8,0.0,,,206.75,0.0,336.65,
16-03-2016 00:00,17-03-2016 00:00,RKP,23.02,2.57,733.51,,0.0,,10.61,,147.21,,203.36,1.9,0.2,0.0,0.0,0.0,,39.71,0.0,,,10.9,0.0,73.12,
17-03-2016 00:00,18-03-2016 00:00,RKP,22.36,3.76,733.73,,0.0,,10.86,,108.59,,213.57,1.19,0.18,0.0,0.0,0.0,,44.36,0.0,,,29.47,0.0,108.58,
18-03-2016 00:00,19-03-2016 00:00,RKP,22.7,4.93,733.59,,0.0,,12.33,,114.36,,189.9,1.41,0.08,0.0,0.0,0.0,,49.48,0.0,,,82.85,0.0,183.62,
19-03-2016 00:00,20-03-2016 00:00,RKP,22.73,6.97,733.28,,0.0,,22.13,,118.65,,209.11,1.0,-0.08,0.0,0.0,0.0,,56.94,0.0,,,179.7,0.0,326.53,
20-03-2016 00:00,21-03-2016 00:00,RKP,23.18,5.89,733.65,,0.0,,18.87,,126.24,,175.99,1.02,-0.03,0.0,0.0,0.0,,55.05,0.0,,,103.18,0.0,203.79,
21-03-2016 00:00,22-03-2016 00:00,RKP,22.98,2.62,733.58,,0.0,,7.18,,135.29,,150.16,2.35,-0.47,0.0,0.0,0.0,,37.64,0.0,,,6.27,0.0,50.03,
22-03-2016 00:00,23-03-2016 00:00,RKP,21.11,1.75,733.9,,0.0,,4.87,,139.85,,189.49,2.99,-0.28,0.0,0.0,0.0,,30.24,0.0,,,1.71,0.0,33.76,
23-03-2016 00:00,24-03-2016 00:00,RKP,22.18,4.24,733.82,,0.0,,9.21,,137.29,,230.47,1.79,0.09,0.0,0.0,0.0,,38.14,0.0,,,80.55,0.0,163.84,
24-03-2016 00:00,25-03-2016 00:00,RKP,24.19,7.6,733.85,,0.0,,18.6,,131.02,,236.16,0.69,-0.5,0.0,0.0,0.0,,44.15,0.0,,,153.67,0.0,286.03,
25-03-2016 00:00,26-03-2016 00:00,RKP,25.52,7.9,734.03,,0.0,,18.04,,125.74,,207.0,1.05,0.2,0.0,0.0,0.0,,45.23,0.0,,,74.82,0.0,185.58,
26-03-2016 00:00,27-03-2016 00:00,RKP,21.85,3.89,733.52,,0.0,,11.89,,90.19,,174.41,1.66,0.04,0.0,0.0,0.0,,50.92,0.0,,,14.64,0.0,68.58,
27-03-2016 00:00,28-03-2016 00:00,RKP,23.32,2.5,733.1,,0.0,,7.76,,134.3,,172.22,1.48,0.28,0.0,0.0,0.0,,41.03,0.0,,,10.66,0.0,58.96,
28-03-2016 00:00,29-03-2016 00:00,RKP,23.11,4.02,733.8,,0.0,,12.25,,136.86,,212.97,1.24,0.12,0.0,0.0,0.0,,39.57,0.0,,,30.04,0.0,100.3,
29-03-2016 00:00,30-03-2016 00:00,RKP,24.07,4.44,734.48,,0.0,,6.81,,182.83,,228.42,1.7,0.2,0.0,0.0,0.0,,38.5,0.0,,,9.27,0.0,66.22,
30-03-2016 00:00,31-03-2016 00:00,RKP,29.24,5.61,733.81,,0.0,,18.65,,150.3,,215.11,1.12,-0.08,0.0,0.0,0.0,,29.32,0.0,,,124.35,0.0,250.03,
31-03-2016 00:00,01-04-2016 00:00,RKP,26.29,7.58,733.79,,0.0,,25.17,,169.41,,252.24,0.84,-0.13,0.0,0.0,0.0,,43.43,0.0,,,201.08,0.0,351.42,
01-04-2016 00:00,02-04-2016 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
02-04-2016 00:00,03-04-2016 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
03-04-2016 00:00,04-04-2016 00:00,RKP,34.45,4.78,735.04,,0.0,,12.87,,73.95,,156.81,1.07,0.15,,0.0,0.0,,37.81,0.0,,,6.78,0.0,124.95,
04-04-2016 00:00,05-04-2016 00:00,RKP,38.32,1.77,736.12,,0.0,,4.66,,349.88,,180.11,1.48,-0.39,,0.0,0.0,,21.65,0.0,,,1.48,0.0,30.06,
05-04-2016 00:00,06-04-2016 00:00,RKP,,4.35,733.49,,0.0,,15.28,,10.87,28.48,129.98,1.18,,,0.0,0.0,,23.54,0.0,,,17.62,0.0,,
06-04-2016 00:00,07-04-2016 00:00,RKP,28.78,4.38,733.72,,0.0,,11.17,,124.16,28.63,202.64,0.99,-0.09,,0.0,0.0,,26.7,0.0,,,57.94,0.0,309.44,
07-04-2016 00:00,08-04-2016 00:00,RKP,26.33,5.21,733.59,,0.0,,10.86,,126.97,,219.19,1.64,-0.15,,0.0,0.0,,34.58,0.0,,,37.12,0.0,108.08,
08-04-2016 00:00,09-04-2016 00:00,RKP,26.41,4.54,733.53,,0.0,,12.0,,137.24,,180.02,0.96,0.11,,0.0,0.0,,31.03,0.0,,,83.86,0.0,191.32,
09-04-2016 00:00,10-04-2016 00:00,RKP,27.91,7.16,733.64,,0.0,,18.52,,134.48,,206.74,0.99,0.17,0.0,0.0,0.0,,29.7,0.0,,,122.95,0.0,248.54,
10-04-2016 00:00,11-04-2016 00:00,RKP,28.92,4.2,733.57,,0.0,,12.71,,121.85,,180.41,0.97,-0.03,0.0,0.0,0.0,,24.17,0.0,,,47.0,0.0,132.04,
11-04-2016 00:00,12-04-2016 00:00,RKP,27.01,1.84,734.04,,0.0,,6.37,,139.91,,156.42,2.25,-0.17,0.0,0.0,0.0,,30.84,0.0,,,2.14,0.0,38.57,
12-04-2016 00:00,13-04-2016 00:00,RKP,27.12,2.28,733.79,,0.0,,4.22,,143.24,,201.28,2.26,-0.19,0.0,0.0,0.0,,30.31,0.0,,,2.47,0.0,39.64,
13-04-2016 00:00,14-04-2016 00:00,RKP,28.68,3.76,733.76,,0.0,,8.61,,142.11,,215.03,2.0,-0.18,0.0,0.0,0.0,,26.94,0.0,,,38.68,0.0,107.11,
14-04-2016 00:00,15-04-2016 00:00,RKP,29.5,5.68,733.89,,0.0,,11.9,,142.03,25.96,236.33,1.36,-0.03,0.0,0.0,0.0,,26.51,0.0,,,74.58,0.0,168.13,
15-04-2016 00:00,16-04-2016 00:00,RKP,30.99,6.35,734.21,,0.0,,18.69,,145.7,30.99,229.84,1.17,-0.12,0.0,0.0,0.0,,25.99,0.0,,,117.39,0.0,232.41,
16-04-2016 00:00,17-04-2016 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
17-04-2016 00:00,18-04-2016 00:00,RKP,34.75,2.4,733.96,,0.0,,7.59,,164.15,,187.19,1.15,-0.13,0.0,0.0,0.0,,21.92,0.0,,,28.51,0.0,87.33,
18-04-2016 00:00,19-04-2016 00:00,RKP,32.36,4.23,733.69,,0.0,,9.69,,131.35,,240.35,1.33,-0.15,0.0,0.0,0.0,,26.89,0.0,,,49.21,0.0,124.53,
19-04-2016 00:00,20-04-2016 00:00,RKP,31.52,5.55,734.45,,0.0,,17.96,,118.48,,220.59,0.8,-0.1,0.0,0.0,0.0,,29.96,0.0,,,101.0,0.0,219.19,
20-04-2016 00:00,21-04-2016 00:00,RKP,31.27,3.4,732.27,,0.0,,5.92,,135.8,,234.26,1.9,-0.17,0.0,0.0,0.0,,23.32,0.0,,,15.2,0.0,71.36,
21-04-2016 00:00,22-04-2016 00:00,RKP,31.36,2.31,730.58,,0.0,,5.88,,142.65,,215.15,1.97,-0.21,0.0,0.0,0.0,,21.5,0.0,,,12.32,0.0,66.65,
22-04-2016 00:00,23-04-2016 00:00,RKP,30.93,3.9,731.83,,0.0,,8.95,,127.97,,197.63,1.29,0.02,0.0,0.0,0.0,,24.01,0.0,,,34.32,0.0,108.7,
23-04-2016 00:00,24-04-2016 00:00,RKP,28.51,3.98,733.77,,0.0,,10.99,,142.77,,209.25,1.29,-0.14,0.0,0.0,0.0,,24.8,0.0,,,94.19,0.0,197.6,
24-04-2016 00:00,25-04-2016 00:00,RKP,28.18,6.1,733.64,,0.0,,17.39,,140.34,,213.62,1.03,-0.14,0.0,0.0,0.0,,21.07,0.0,,,167.56,0.0,315.8,
25-04-2016 00:00,26-04-2016 00:00,RKP,29.32,4.21,733.68,,0.0,,12.34,,140.94,,213.05,1.05,-0.12,0.0,0.0,0.0,,17.75,0.0,,,108.37,0.0,232.59,
26-04-2016 00:00,27-04-2016 00:00,RKP,30.05,7.07,733.26,,0.0,,23.18,,132.94,,218.02,0.71,-0.11,0.0,0.0,0.0,,23.89,0.0,,,258.91,0.0,476.61,
27-04-2016 00:00,28-04-2016 00:00,RKP,30.11,7.8,733.37,,0.0,,24.2,,122.62,,226.93,0.82,-0.11,0.0,0.0,0.0,,27.15,0.0,,,285.66,0.0,509.57,
28-04-2016 00:00,29-04-2016 00:00,RKP,30.31,7.14,733.29,,0.0,,19.8,,136.69,,241.02,1.19,-0.1,0.0,0.0,0.0,,21.69,0.0,,,160.09,0.0,312.82,
29-04-2016 00:00,30-04-2016 00:00,RKP,30.87,5.89,733.45,,0.0,,16.34,,143.49,,238.5,1.23,-0.12,0.0,0.0,0.0,,19.59,0.0,,,119.43,0.0,253.69,
30-04-2016 00:00,01-05-2016 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
01-05-2016 00:00,02-05-2016 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
02-05-2016 00:00,03-05-2016 00:00,RKP,,,,,,,,,,,,,,,,,,,,,,,,,
03-05-2016 00:00,04-05-2016 00:00,RKP,34.55,3.77,733.57,,0.0,,12.06,,125.1,,165.93,1.19,-0.02,0.0,0.0,0.0,,25.04,0.0,,,11.54,0.0,122.43,
04-05-2016 00:00,05-05-2016 00:00,RKP,30.65,3.41,733.61,,0.0,,10.55,,103.94,,192.41,1.43,-0.05,0.0,0.0,0.0,,31.05,0.0,,,37.06,0.0,128.7,
05-05-2016 00:00,06-05-2016 00:00,RKP,27.23,1.5,733.95,,0.0,,5.89,,122.18,,183.72,2.61,-0.02,0.0,0.0,0.0,,41.92,0.0,,,8.58,0.0,62.29,
06-05-2016 00:00,07-05-2016 00:00,RKP,27.99,2.36,733.86,,0.0,,7.59,,129.47,,204.94,1.02,-0.07,0.0,0.0,0.0,,35.83,0.0,,,36.13,0.0,114.05,
07-05-2016 00:00,08-05-2016 00:00,RKP,30.14,2.64,733.86,,0.0,,7.18,,114.92,,186.07,0.73,-0.04,0.0,0.0,0.0,,33.95,0.0,,,8.65,0.0,84.2,
08-05-2016 00:00,09-05-2016 00:00,RKP,30.99,3.68,733.34,,0.0,,8.99,,127.58,,180.7,1.3,-0.03,0.0,0.0,0.0,,36.43,0.0,,,16.84,0.0,99.21,
09-05-2016 00:00,10-05-2016 00:00,RKP,30.59,2.09,733.7,,0.0,,5.56,,124.26,,146.43,2.21,0.16,0.0,0.0,0.0,,39.21,0.0,,,3.91,0.0,59.53,
10-05-2016 00:00,11-05-2016 00:00,RKP,31.08,2.34,733.64,,0.0,,6.92,,133.53,32.25,153.31,2.2,0.05,0.0,0.0,0.0,,35.95,0.0,,,6.12,0.0,59.27,
11-05-2016 00:00,12-05-2016 00:00,RKP,29.83,1.76,734.1,,0.0,,6.36,,138.33,29.83,166.57,1.68,-0.01,0.0,0.0,0.0,,45.05,0.0,,,3.73,0.0,72.75,
12-05-2016 00:00,13-05-2016 00:00,RKP,32.56,3.18,733.52,,0.0,,8.97,,140.04,32.56,188.68,0.99,-0.13,0.0,0.0,0.0,,40.91,0.0,,,23.31,0.0,117.31,
13-05-2016 00:00,14-05-2016 00:00,RKP,34.49,2.37,733.32,,0.0,,9.36,,140.85,33.86,216.75,1.15,-0.12,0.0,0.0,0.0,,28.95,0.0,,,29.73,0.0,105.19,
14-05-2016 00:00,15-05-2016 00:00,RKP,33.81,3.81,733.26,,0.0,,11.53,,139.6,,198.81,0.97,-0.11,0.0,0.0,0.0,,30.36,0.0,,,76.35,0.0,196.53,
15-05-2016 00:00,16-05-2016 00:00,RKP,35.75,5.02,733.41,,0.0,,16.18,,134.17,33.76,184.09,0.99,-0.1,0.0,0.0,0.0,,26.94,0.0,,,118.22,0.0,273.06,
16-05-2016 00:00,17-05-2016 00:00,RKP,34.7,3.23,733.2,,0.0,,10.25,,141.51,34.34,212.73,1.27,-0.12,0.0,0.0,0.0,,22.73,0.0,,,50.34,0.0,145.16,
17-05-2016 00:00,18-05-2016 00:00,RKP,35.08,4.53,733.33,,0.0,,9.27,,140.29,35.85,227.25,1.27,-0.14,0.0,0.0,0.0,,20.86,0.0,,,36.57,0.0,131.03,
18-05-2016 00:00,19-05-2016 00:00,RKP,33.86,5.44,733.44,,0.0,,16.5,,111.12,32.79,227.0,0.92,-0.11,0.0,0.0,0.0,,24.17,0.0,,,112.08,0.0,264.34,
19-05-2016 00:00,20-05-2016 00:00,RKP,34.01,3.48,733.98,,0.0,,10.15,,141.88,,160.85,2.03,0.07,0.0,0.0,0.0,,34.28,0.0,,,10.17,0.0,87.05,
20-05-2016 00:00,21-05-2016 00:00,RKP,34.25,2.5,733.89,,0.0,,7.77,,139.76,,159.29,2.2,0.07,0.0,0.0,0.0,,43.33,0.0,,,9.45,0.0,69.48,
21-05-2016 00:00,22-05-2016 00:00,RKP,33.88,1.93,733.56,,0.0,,4.89,,138.76,,152.59,2.54,0.11,0.0,0.0,0.0,,44.49,0.0,,,1.82,0.0,41.02,
22-05-2016 00:00,23-05-2016 00:00,RKP,34.27,2.0,733.53,,0.0,,5.12,,137.98,,149.87,1.93,0.02,0.0,0.0,0.0,,43.78,0.0,,,2.29,0.0,52.35,
23-05-2016 00:00,24-05-2016 00:00,RKP,30.07,1.42,734.5,,0.0,,4.4,,107.41,,157.74,2.45,-0.02,0.0,0.0,0.0,,48.13,0.0,,,6.17,0.0,58.34,
24-05-2016 00:00,25-05-2016 00:00,RKP,27.79,1.67,734.24,,0.0,,5.65,,132.3,,194.41,1.66,-0.09,0.0,0.0,0.0,,53.8,0.0,,,19.85,0.0,79.35,
25-05-2016 00:00,26-05-2016 00:00,RKP,29.26,2.69,733.83,,0.0,,9.86,,124.18,,238.62,1.44,-0.17,0.0,0.0,0.0,,51.16,0.0,,,29.65,0.0,108.18,
26-05-2016 00:00,27-05-2016 00:00,RKP,31.35,2.06,733.9,,0.0,,7.5,,144.0,,235.62,1.02,-0.14,0.0,0.0,0.0,,46.02,0.0,,,56.73,0.0,138.75,
27-05-2016 00:00,28-05-2016 00:00,RKP,34.52,2.71,733.96,,0.0,,9.76,,138.25,,240.09,1.6,-0.15,0.0,0.0,0.0,,32.97,0.0,,,47.65,0.0,129.44,
28-05-2016 00:00,29-05-2016 00:00,RKP,33.95,1.75,733.51,,0.0,,3.98,,143.11,,249.63,2.15,-0.24,0.0,0.0,0.0,,32.09,0.0,,,14.14,0.0,60.21,
29-05-2016 00:00,30-05-2016 00:00,RKP,29.79,0.99,733.85,,0.0,,2.68,,173.21,29.58,159.71,2.59,0.01,0.0,0.0,0.0,,44.88,0.0,,,1.63,0.0,31.15,
30-05-2016 00:00,31-05-2016 00:00,RKP,23.9,2.21,734.55,,0.0,,7.73,,87.97,23.82,186.85,1.25,-0.09,0.0,0.0,0.0,,66.97,0.0,,,33.87,0.0,100.81,
31-05-2016 00:00,01-06-2016 00:00,RKP,29.41,2.05,733.82,,0.0,,8.29,,145.52,,222.03,1.38,-0.18,0.0,0.0,0.0,,52.51,0.0,,,22.94,0.0,82.41,
01-06-2016 00:00,02-06-2016 00:00,RKP,32.1,1.75,733.64,,0.0,,5.52,,146.22,,242.86,1.15,-0.15,0.0,0.0,0.0,,41.42,0.0,,,18.28,0.0,79.8,
02-06-2016 00:00,03-06-2016 00:00,RKP,34.73,2.13,733.42,,0.0,,7.53,,145.91,,243.16,1.45,-0.18,0.0,0.0,0.0,,30.76,0.0,,,27.35,0.0,99.69,
03-06-2016 00:00,04-06-2016 00:00,RKP,35.09,4.55,733.61,,0.0,,16.02,,145.28,,216.04,0.9,-0.11,0.0,0.0,0.0,,36.92,0.0,,,101.08,0.0,226.72,
