CENTRAL POLLUTION CONTROL BOARD,,,,,,,,,,,,,,,,,,
CONTINUOUS AMBIENT AIR QUALITY,,,,,,,,,,,,,,,,,,
"Date: Sunday, Mar 11 2018",,,,,,,,,,,,,,,,,,
Time: 01:33:59 AM,,,,,,,,,,,,,,,,,,
Station,"Mandir Marg, New Delhi - DPCC",,,,,,,,,,,,,,,,,
Parameter,"PM10,Xylene,VWS,WD,RH,BP,SR,NO,NO2,NOx,Ozone,PM2.5,Temp,Rack Temp,CO,AT,SO2,Benzene,Toluene,NH3",,,,,,,,,,,,,,,,,
AvgPeriod,24 Hours,,,,,,,,,,,,,,,,,
From,01-01-2013 T00:00:00Z 00:00,,,,,,,,,,,,,,,,,
To,01-01-2018 T15:01:59Z 00:00,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Mandir Marg, New Delhi - DPCC",,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
From Date,To Date,Code,PM10,Xylene,VWS,WD,RH,BP,Temp,Rack Temp,CO,NH3,SR,NO,NO2,NOx,Ozone,PM2.5
02-09-2013 00:00,03-09-2013 00:00,ITO,,,,,,,,,1565.54,,,7.5,18.19,15.85,24.81,152.38
03-09-2013 00:00,04-09-2013 00:00,ITO,,,,,,,,,1500.79,,,6.28,16.59,13.93,25.25,221.91
04-09-2013 00:00,05-09-2013 00:00,ITO,,,,,,,,,1328.32,,,6.12,16.56,13.74,25.59,337.04
05-09-2013 00:00,06-09-2013 00:00,ITO,,,,,,,,,1296.81,,,6.58,17.31,14.57,26.29,346.25
06-09-2013 00:00,07-09-2013 00:00,ITO,,,,,,,,,1295.94,,,5.39,17.09,13.45,31.3,336.84
07-09-2013 00:00,08-09-2013 00:00,ITO,,,,,,,,,1546.63,,,5.72,18.07,14.15,29.04,361.87
08-09-2013 00:00,09-09-2013 00:00,ITO,,,,,,,,,1288.19,,,6.68,16.57,14.23,32.4,359.46
09-09-2013 00:00,10-09-2013 00:00,ITO,,,,,,,,,1483.94,,,6.57,17.24,14.52,26.09,374.91
10-09-2013 00:00,11-09-2013 00:00,ITO,,,,,,,,,1673.73,,,8.18,17.54,15.93,26.47,209.83
11-09-2013 00:00,12-09-2013 00:00,ITO,,,,,,,,,1507.19,,,6.83,17.58,14.85,39.26,51.33
12-09-2013 00:00,13-09-2013 00:00,ITO,,,,,,,,,1568.57,,,5.38,16.31,13.09,32.75,72.51
13-09-2013 00:00,14-09-2013 00:00,ITO,,,,,,,,,1641.68,,,6.89,15.83,14.03,34.77,93.56
14-09-2013 00:00,15-09-2013 00:00,ITO,,,,,,,,,1895.52,,,7.42,14.78,13.88,38.0,77.15
15-09-2013 00:00,16-09-2013 00:00,ITO,,,,,,,,,2023.72,,,7.64,14.11,13.75,37.91,126.05
16-09-2013 00:00,17-09-2013 00:00,ITO,,,,,,,,,1687.18,,,4.91,15.42,12.23,36.83,25.9
17-09-2013 00:00,18-09-2013 00:00,ITO,,,,,,,,,1598.9,,,7.12,14.35,13.35,33.74,135.12
18-09-2013 00:00,19-09-2013 00:00,ITO,,,,,,,,,1805.05,,,6.21,15.24,13.11,38.42,151.54
19-09-2013 00:00,20-09-2013 00:00,ITO,,,,,,,,,1696.79,,,5.23,15.76,12.69,42.36,46.38
20-09-2013 00:00,21-09-2013 00:00,ITO,,,,,,,,,1453.96,,,5.66,13.92,12.01,25.35,51.09
21-09-2013 00:00,22-09-2013 00:00,ITO,,,,,,,,,1485.0,,,5.3,13.88,11.78,30.5,42.78
22-09-2013 00:00,23-09-2013 00:00,ITO,,,,,,,,,1640.42,,,6.45,12.91,12.14,23.0,24.73
23-09-2013 00:00,24-09-2013 00:00,ITO,,,,,,,,,1332.53,,,6.19,13.22,12.1,24.86,24.97
24-09-2013 00:00,25-09-2013 00:00,ITO,,,,,,,,,1616.98,,,4.98,13.97,11.54,27.86,24.99
25-09-2013 00:00,26-09-2013 00:00,ITO,,,,,,,,,1670.57,,,5.49,13.81,11.81,29.6,25.0
26-09-2013 00:00,27-09-2013 00:00,ITO,,,,,,,,,1767.29,,,5.86,13.44,11.91,29.65,40.73
27-09-2013 00:00,28-09-2013 00:00,ITO,,,,,,,,,1675.81,,,6.89,12.56,12.29,26.22,47.25
28-09-2013 00:00,29-09-2013 00:00,ITO,,,,,,,,,1883.56,,,6.08,13.47,12.14,35.12,41.86
29-09-2013 00:00,30-09-2013 00:00,ITO,,,,,,,,,1988.1,,,7.15,11.05,11.75,24.27,79.74
30-09-2013 00:00,01-10-2013 00:00,ITO,,,,,,,,,1643.17,,,5.08,12.81,10.88,20.02,113.89
01-10-2013 00:00,02-10-2013 00:00,ITO,,,,,,,,,1674.2,,,4.66,13.62,11.02,25.16,89.51
02-10-2013 00:00,03-10-2013 00:00,ITO,,,,,,,,,1281.85,,,4.33,13.64,10.74,33.57,45.81
03-10-2013 00:00,04-10-2013 00:00,ITO,,,,,,,,,1435.37,,,4.9,12.81,10.78,42.9,39.57
04-10-2013 00:00,05-10-2013 00:00,ITO,,,,,,,,,,,,,,,,
05-10-2013 00:00,06-10-2013 00:00,ITO,,,,,,,,,,,,,,,,
06-10-2013 00:00,07-10-2013 00:00,ITO,,,,,,,,,,,,,,,,
07-10-2013 00:00,08-10-2013 00:00,ITO,,,,,,,,,2050.18,,,6.21,11.27,11.07,32.35,64.39
08-10-2013 00:00,09-10-2013 00:00,ITO,,,,,,,,,832.81,,,7.08,11.08,11.64,49.66,88.58
09-10-2013 00:00,10-10-2013 00:00,ITO,,,,,,,,,722.8,,,8.17,10.42,12.08,107.33,166.17
10-10-2013 00:00,11-10-2013 00:00,ITO,,,,,,,,,,,,,,,,
11-10-2013 00:00,12-10-2013 00:00,ITO,,,,,,,,,,,,,,,,
12-10-2013 00:00,13-10-2013 00:00,ITO,,,,,,,,,,,,,,,,
13-10-2013 00:00,14-10-2013 00:00,ITO,,,,,,,,,,,,,,,,
14-10-2013 00:00,15-10-2013 00:00,ITO,,,,,,,,,,,,,,,,
15-10-2013 00:00,16-10-2013 00:00,ITO,,,,,,,,,,,,,,,,
16-10-2013 00:00,17-10-2013 00:00,ITO,,,,,,,,,,,,,,,,
17-10-2013 00:00,18-10-2013 00:00,ITO,,,,,,,,,,,,,,,,
18-10-2013 00:00,19-10-2013 00:00,ITO,,,,,,,,,2574.33,,,10.23,9.81,11.79,40.0,158.65
19-10-2013 00:00,20-10-2013 00:00,ITO,,,,,,,,,1984.52,,,12.55,8.07,11.83,30.57,204.47
20-10-2013 00:00,21-10-2013 00:00,ITO,,,,,,,,,2099.43,,,14.38,7.98,12.24,41.27,258.68
21-10-2013 00:00,22-10-2013 00:00,ITO,,,,,,,,,2451.68,,,16.01,7.85,12.32,35.36,290.89
22-10-2013 00:00,23-10-2013 00:00,ITO,,,,,,,,,2262.3,,,13.74,9.18,12.71,44.53,325.04
23-10-2013 00:00,24-10-2013 00:00,ITO,,,,,,,,,1862.72,,,10.03,10.86,12.91,39.71,225.89
24-10-2013 00:00,25-10-2013 00:00,ITO,,,,,,,,,1998.26,,,11.22,10.32,13.65,32.17,144.24
25-10-2013 00:00,26-10-2013 00:00,ITO,,,,,,,,,2611.88,,,17.97,11.1,15.76,21.88,161.92
26-10-2013 00:00,27-10-2013 00:00,ITO,,,,,,,,,1791.31,,,16.86,10.83,14.91,28.12,278.07
27-10-2013 00:00,28-10-2013 00:00,ITO,,,,,,,,,,,,,,,,
28-10-2013 00:00,29-10-2013 00:00,ITO,,,,,,,,,3061.81,,,15.16,6.09,13.38,18.19,243.06
29-10-2013 00:00,30-10-2013 00:00,ITO,,,,,,,,,3125.58,,,179.86,68.73,181.17,33.98,225.84
30-10-2013 00:00,31-10-2013 00:00,ITO,,,,,,,,,2880.44,,,254.1,88.2,253.48,22.4,135.73
31-10-2013 00:00,01-11-2013 00:00,ITO,,,,,,,,,1440.73,,,100.39,57.97,112.48,27.83,117.84
01-11-2013 00:00,02-11-2013 00:00,ITO,,,,,,,,,1784.27,,,68.86,49.54,82.18,25.45,113.78
02-11-2013 00:00,03-11-2013 00:00,ITO,,,,,,,,,2294.11,,,93.33,57.76,106.69,25.44,132.38
03-11-2013 00:00,04-11-2013 00:00,ITO,,,,,,,,,1757.64,,,58.06,51.4,74.59,32.67,146.64
04-11-2013 00:00,05-11-2013 00:00,ITO,,,,,,,,,2031.04,,,107.24,64.0,121.18,27.36,115.0
05-11-2013 00:00,06-11-2013 00:00,ITO,,,,,,,,,3463.39,,,150.11,88.8,169.27,14.65,191.74
06-11-2013 00:00,07-11-2013 00:00,ITO,,,,,,,,,1863.16,,,95.7,65.38,112.58,23.44,170.39
07-11-2013 00:00,08-11-2013 00:00,ITO,,,,,,,,,1622.73,,,50.73,55.26,70.64,18.86,228.75
08-11-2013 00:00,09-11-2013 00:00,ITO,,,,,,,,,1310.08,,,45.29,45.85,61.15,14.83,295.62
09-11-2013 00:00,10-11-2013 00:00,ITO,,,,,,,,,,,,,,,,
10-11-2013 00:00,11-11-2013 00:00,ITO,,,,,,,,,,,,,,,,
11-11-2013 00:00,12-11-2013 00:00,ITO,,,,,,,,,,,,,,,,
12-11-2013 00:00,13-11-2013 00:00,ITO,,,,,,,,,,,,,,,,
13-11-2013 00:00,14-11-2013 00:00,ITO,,,,,,,,,,,,,,,,
14-11-2013 00:00,15-11-2013 00:00,ITO,,,,,,,,,,,,,,,,
15-11-2013 00:00,16-11-2013 00:00,ITO,,,,,,,,,3829.44,,,266.53,114.62,281.59,19.53,258.81
16-11-2013 00:00,17-11-2013 00:00,ITO,,,,,,,,,2195.67,65.58,,173.14,97.14,212.17,25.73,248.5
17-11-2013 00:00,18-11-2013 00:00,ITO,,,,,,,,,1747.91,56.69,,120.21,84.21,153.14,25.88,277.78
18-11-2013 00:00,19-11-2013 00:00,ITO,,,,,,,,,1905.47,78.38,,75.59,74.53,100.98,24.22,255.54
19-11-2013 00:00,20-11-2013 00:00,ITO,,,,,,,,,1811.38,82.86,,88.41,72.17,110.28,23.58,214.17
20-11-2013 00:00,21-11-2013 00:00,ITO,,,,,,,,,4308.75,109.23,,114.43,107.46,253.2,27.94,282.29
21-11-2013 00:00,22-11-2013 00:00,ITO,,,,,,,,,3654.91,86.67,,150.61,98.98,260.2,21.34,288.43
22-11-2013 00:00,23-11-2013 00:00,ITO,,,,,,,,,2864.79,76.58,,150.84,92.2,253.64,22.43,237.79
23-11-2013 00:00,24-11-2013 00:00,ITO,,,,,,,,,2659.55,63.54,,189.34,96.11,231.29,26.28,248.19
24-11-2013 00:00,25-11-2013 00:00,ITO,,,,,,,,,1726.95,76.23,,74.2,71.34,98.27,25.59,223.7
25-11-2013 00:00,26-11-2013 00:00,ITO,,,,,,,,,1344.49,89.34,,55.96,61.34,78.01,22.74,200.5
26-11-2013 00:00,27-11-2013 00:00,ITO,,,,,,,,,1628.96,96.26,,49.93,60.03,72.54,26.54,193.76
27-11-2013 00:00,28-11-2013 00:00,ITO,,,,,,,,,3010.28,92.8,,86.45,90.6,146.84,23.17,214.59
28-11-2013 00:00,29-11-2013 00:00,ITO,,,,,,,,,2942.73,89.74,,183.58,99.57,281.31,23.89,233.79
29-11-2013 00:00,30-11-2013 00:00,ITO,,,,,,,,,1855.95,61.88,,163.63,82.93,189.97,21.41,225.47
30-11-2013 00:00,01-12-2013 00:00,ITO,,,,,,,,,2058.38,88.57,,132.36,73.14,147.04,22.99,200.18
01-12-2013 00:00,02-12-2013 00:00,ITO,,,,,,,,,2286.65,86.35,,133.23,78.27,188.73,23.44,184.24
02-12-2013 00:00,03-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
03-12-2013 00:00,04-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
04-12-2013 00:00,05-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
05-12-2013 00:00,06-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
06-12-2013 00:00,07-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
07-12-2013 00:00,08-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
08-12-2013 00:00,09-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
09-12-2013 00:00,10-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
10-12-2013 00:00,11-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
11-12-2013 00:00,12-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
12-12-2013 00:00,13-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
13-12-2013 00:00,14-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
14-12-2013 00:00,15-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
15-12-2013 00:00,16-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
16-12-2013 00:00,17-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
17-12-2013 00:00,18-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
18-12-2013 00:00,19-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
19-12-2013 00:00,20-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
20-12-2013 00:00,21-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
21-12-2013 00:00,22-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
22-12-2013 00:00,23-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
23-12-2013 00:00,24-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
24-12-2013 00:00,25-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
25-12-2013 00:00,26-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
26-12-2013 00:00,27-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
27-12-2013 00:00,28-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
28-12-2013 00:00,29-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
29-12-2013 00:00,30-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
30-12-2013 00:00,31-12-2013 00:00,ITO,,,,,,,,,,,,,,,,
31-12-2013 00:00,01-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
01-01-2014 00:00,02-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
02-01-2014 00:00,03-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
03-01-2014 00:00,04-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
04-01-2014 00:00,05-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
05-01-2014 00:00,06-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
06-01-2014 00:00,07-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
07-01-2014 00:00,08-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
08-01-2014 00:00,09-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
09-01-2014 00:00,10-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
10-01-2014 00:00,11-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
11-01-2014 00:00,12-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
12-01-2014 00:00,13-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
13-01-2014 00:00,14-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
14-01-2014 00:00,15-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
15-01-2014 00:00,16-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
16-01-2014 00:00,17-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
17-01-2014 00:00,18-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
18-01-2014 00:00,19-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
19-01-2014 00:00,20-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
20-01-2014 00:00,21-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
21-01-2014 00:00,22-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
22-01-2014 00:00,23-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
23-01-2014 00:00,24-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
24-01-2014 00:00,25-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
25-01-2014 00:00,26-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
26-01-2014 00:00,27-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
27-01-2014 00:00,28-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
28-01-2014 00:00,29-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
29-01-2014 00:00,30-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
30-01-2014 00:00,31-01-2014 00:00,ITO,,,,,,,,,,,,,,,,
31-01-2014 00:00,01-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
01-02-2014 00:00,02-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
02-02-2014 00:00,03-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
03-02-2014 00:00,04-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
04-02-2014 00:00,05-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
05-02-2014 00:00,06-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
06-02-2014 00:00,07-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
07-02-2014 00:00,08-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
08-02-2014 00:00,09-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
09-02-2014 00:00,10-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
10-02-2014 00:00,11-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
11-02-2014 00:00,12-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
12-02-2014 00:00,13-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
13-02-2014 00:00,14-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
14-02-2014 00:00,15-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
15-02-2014 00:00,16-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
16-02-2014 00:00,17-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
17-02-2014 00:00,18-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
18-02-2014 00:00,19-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
19-02-2014 00:00,20-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
20-02-2014 00:00,21-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
21-02-2014 00:00,22-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
22-02-2014 00:00,23-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
23-02-2014 00:00,24-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
24-02-2014 00:00,25-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
25-02-2014 00:00,26-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
26-02-2014 00:00,27-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
27-02-2014 00:00,28-02-2014 00:00,ITO,,,,,,,,,,,,,,,,
28-02-2014 00:00,01-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
01-03-2014 00:00,02-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
02-03-2014 00:00,03-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
03-03-2014 00:00,04-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
04-03-2014 00:00,05-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
05-03-2014 00:00,06-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
06-03-2014 00:00,07-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
07-03-2014 00:00,08-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
08-03-2014 00:00,09-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
09-03-2014 00:00,10-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
10-03-2014 00:00,11-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
11-03-2014 00:00,12-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
12-03-2014 00:00,13-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
13-03-2014 00:00,14-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
14-03-2014 00:00,15-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
15-03-2014 00:00,16-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
16-03-2014 00:00,17-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
17-03-2014 00:00,18-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
18-03-2014 00:00,19-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
19-03-2014 00:00,20-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
20-03-2014 00:00,21-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
21-03-2014 00:00,22-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
22-03-2014 00:00,23-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
23-03-2014 00:00,24-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
24-03-2014 00:00,25-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
25-03-2014 00:00,26-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
26-03-2014 00:00,27-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
27-03-2014 00:00,28-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
28-03-2014 00:00,29-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
29-03-2014 00:00,30-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
30-03-2014 00:00,31-03-2014 00:00,ITO,,,,,,,,,,,,,,,,
31-03-2014 00:00,01-04-2014 00:00,ITO,,,,,,,,,,,,,,,,
01-04-2014 00:00,02-04-2014 00:00,ITO,,,,,,,,,,,,,,,,
02-04-2014 00:00,03-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
03-04-2014 00:00,04-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
04-04-2014 00:00,05-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
05-04-2014 00:00,06-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
06-04-2014 00:00,07-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
07-04-2014 00:00,08-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
08-04-2014 00:00,09-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
09-04-2014 00:00,10-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
10-04-2014 00:00,11-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
11-04-2014 00:00,12-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
12-04-2014 00:00,13-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
13-04-2014 00:00,14-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
14-04-2014 00:00,15-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
15-04-2014 00:00,16-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
16-04-2014 00:00,17-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
17-04-2014 00:00,18-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
18-04-2014 00:00,19-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
19-04-2014 00:00,20-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
20-04-2014 00:00,21-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
21-04-2014 00:00,22-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
22-04-2014 00:00,23-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
23-04-2014 00:00,24-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
24-04-2014 00:00,25-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
25-04-2014 00:00,26-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
26-04-2014 00:00,27-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
27-04-2014 00:00,28-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
28-04-2014 00:00,29-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
29-04-2014 00:00,30-04-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
30-04-2014 00:00,01-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
01-05-2014 00:00,02-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
02-05-2014 00:00,03-05-2014 00:00,ITO,,,,,,,,,,,,,,,,
03-05-2014 00:00,04-05-2014 00:00,ITO,,,,,,,,,,,,,,,,
04-05-2014 00:00,05-05-2014 00:00,ITO,,,,,,,,,,,,,,,,
05-05-2014 00:00,06-05-2014 00:00,ITO,,,,,,,,,,,,,,,,
06-05-2014 00:00,07-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
07-05-2014 00:00,08-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
08-05-2014 00:00,09-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
09-05-2014 00:00,10-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
10-05-2014 00:00,11-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
11-05-2014 00:00,12-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
12-05-2014 00:00,13-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
13-05-2014 00:00,14-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
14-05-2014 00:00,15-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
15-05-2014 00:00,16-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
16-05-2014 00:00,17-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
17-05-2014 00:00,18-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
18-05-2014 00:00,19-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
19-05-2014 00:00,20-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
20-05-2014 00:00,21-05-2014 00:00,ITO,,,,,,,,,,,,,,,,
21-05-2014 00:00,22-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
22-05-2014 00:00,23-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
23-05-2014 00:00,24-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
24-05-2014 00:00,25-05-2014 00:00,ITO,,,,,,,,,0.0,,,0.0,0.0,0.0,0.0,0.0
